Unnamed: 0,Centres d'estudi,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Codi,Nom del centre d'estudi,Universitat,Població,Tipusde centre,Placesorientatives,Preuorientatiu,Observacions
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61080,Filologia Hispànica / Llengües Aplicades i Traducció (simultaneïtat),UdL,Lleida,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11061,Filosofia,UB,Barcelona,U. Públ.,200.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21032,Filosofia,UAB,Cerdanyola del Vallès,U. Públ.,70.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81072,Filosofia,UdG,Girona,U. Públ.,35.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81069,Filosofia / Economia (simultaneïtat),UdG,Girona,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41042,Filosofia  Política i Economia,UPF / UAB /UAM / UC3M,Barcelona  Cerdanyola del Vallès,U. Públ.,30.0,N/A,10-21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71014,Finances i Comptabilitat,URV,Reus,U. Públ.,115.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71053,Finances i Comptabilitat / Administració i Direcció d'Empreses (simultaneïtat),URV,Reus,U. Públ.,30.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11030,Física,UB,Barcelona,U. Públ.,162.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21001,Física,UAB,Cerdanyola del Vallès,U. Públ.,70.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11020,Física / Matemàtiques (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21005,Física / Matemàtiques (simultaneïtat),UAB,Cerdanyola del Vallès,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21100,Física / Química (simultaneïtat),UAB,Cerdanyola del Vallès,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21095,Fisioteràpia,UAB,Cerdanyola del Vallès,U. Públ.,80.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61019,Fisioteràpia,UdL,Lleida,U. Públ.,25.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41055,"Fisioteràpia ""Tecnocampus""",UPF,Mataró,U. Públ. CA,40.0,6.640 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91041,Fisioteràpia (Campus Manresa),UVic-UCC,Manresa,U. Priv.,160.0,6.177 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71043,Fisioteràpia,URV,Reus,U. Públ.,80.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91918,Fisioteràpia (docència en Anglès) (només per a estudiants espanyols oestrangers amb residència),UdG / UB,L'Hospitalet de Llobregat,U. Públ. CA,18.0,7.815 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91919,Fisioteràpia (docència en Anglès) (només per a estudiants sense nacionalitatespanyola ni residència a l'Estat Espanyol),UdG / UB,L'Hospitalet de Llobregat,U. Públ. CA,42.0,7.815 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81087,"Fisioteràpia ""EUSES""",UdG,Salt,U. Públ. CA,165.0,7.335 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21033,"Fisioteràpia ""Gimbernat""",UAB,Sant Cugat del Vallès,U. Públ. CA,240.0,7.430 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71048,Fisioteràpia,URV,Tortosa,U. Públ. CA,60.0,7.485 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91012,Fisioteràpia,UVic-UCC,Vic,U. Priv.,160.0,6.380 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61039,Fisioteràpia / Ciències de l'Activitat Física i de l'Esport (simultaneïtat),UdL,Lleida,U. Públ.,25.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41037,"Fisioteràpia / Ciències de l'Activitat Física i de l'Esport ""Tecnocampus""(simultaneïtat)",UPF,Mataró,U. Públ. CA,40.0,8.850 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81086,"Fisioteràpia / Ciències de l'Activitat Física i de l'Esport ""EUSES""(simultaneïtat)",UdG,Salt,U. Públ. CA,10.0,9.984 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71088,"Fisioteràpia / Ciències de l'Activitat Física i de l'Esport ""EUSES""(simultaneïtat)",URV,Tortosa  Amposta,U. Públ. CA,10.0,10.133 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61044,Fisioteràpia / Infermeria (simultaneïtat),UdL,Lleida,U. Públ.,25.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61057,Fisioteràpia / Nutrició Humana i Dietètica (simultaneïtat),UdL,Igualada,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21035,Genètica,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61026,Geografia,UdL,Lleida,U. Públ.,20.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11108,Geografia i Canvi Global,UB,Barcelona,U. Públ.,50.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71015,Geografia  Anàlisi Territorial i Sostenibilitat,URV,Vila-Seca,U. Públ.,35.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21124,Geografia  Medi Ambient i Planificació Territorial,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81073,Geografia  Territori i Medi Ambient,UdG,Girona,U. Públ.,35.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81076,Geografia  Territori i Medi Ambient / Turisme (simultaneïtat),UdG,Girona,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11032,Geologia,UB,Barcelona,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21037,Geologia,UAB,Cerdanyola del Vallès,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21151,Geologia / Ciències Ambientals (simultaneïtat),UAB,Cerdanyola del Vallès,U. Públ.,30.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21038,Gestió Aeronàutica,UAB,Sabadell,U. Públ.,65.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21149,Gestió de Ciutats Intel·ligents i Sostenibles,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11091,Gestió d'Informació i Documentació Digital,UB,Barcelona,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11098,Gestió d'Informació i Documentació Digital / Comunicació Audiovisual(simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91060,Gestió de la Societat Digital (Campus Manresa),UVic-UCC,Manresa,U. Priv.,40.0,5.500 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71068,Gestió en Turisme i Hoteleria,URV,Vila-Seca,U. Públ.,75.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11052,Gestió i Administració Pública,UB,Barcelona,U. Públ.,80.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11070,Gestió i Administració Pública / Dret (simultaneïtat),UB,Barcelona,U. Públ.,24.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41064,Grau Obert  Programa de (agrupació),UPF,Barcelona,U. Públ.,30.0,N/A,07-21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11035,Història,UB,Barcelona,U. Públ.,255.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21040,Història,UAB,Cerdanyola del Vallès,U. Públ.,140.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81074,Història,UdG,Girona,U. Públ.,55.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61028,Història,UdL,Lleida,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71077,Història,URV,Tarragona,U. Públ.,45.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11096,Història / Arqueologia (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11104,Història / Història de l'Art (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81078,Història / Història de l'Art (simultaneïtat),UdG,Girona,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11034,Història de l'Art,UB,Barcelona,U. Públ.,170.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21039,Història de l'Art,UAB,Cerdanyola del Vallès,U. Públ.,80.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81075,Història de l'Art,UdG,Girona,U. Públ.,45.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11104,Història de l'Art / Història (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81078,Història de l'Art / Història (simultaneïtat),UdG,Girona,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71078,Història de l'Art i Arqueologia,URV,Tarragona,U. Públ.,30.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61081,Història de l'Art i Gestió del Patrimoni Artístic,UdL,Lleida,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21138,Història  Política i Economia Contemporànies,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41003,Humanitats,UPF,Barcelona,U. Públ.,170.0,N/A,21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21101,Humanitats,UAB,Cerdanyola del Vallès,U. Públ.,70.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11081,Infermeria (Campus Clínic),UB,Barcelona,U. Públ.,135.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21043,"Infermeria ""Sant Pau""",UAB,Barcelona,U. Públ. CA,93.0,5.860 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41021,"Infermeria ""Escola Superior d'Infermeria del Mar""",UPF,Barcelona,U. Públ. CA,85.0,6.490 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21044,Infermeria,UAB,Cerdanyola del Vallès,U. Públ.,240.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71032,Infermeria,URV,el Vendrell,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81066,Infermeria,UdG,Girona,U. Públ.,190.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61046,Infermeria,UdL,Igualada,U. Públ.,85.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11037,Infermeria (Campus Bellvitge),UB,L'Hospitalet de Llobregat,U. Públ.,395.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61029,Infermeria,UdL,Lleida,U. Públ.,105.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91043,Infermeria (Campus Manresa),UVic-UCC,Manresa,U. Priv.,150.0,6.177 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41031,"Infermeria ""Tecnocampus""",UPF,Mataró,U. Públ. CA,90.0,6.470 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11036,"Infermeria ""Sant Joan de Déu""",UB,Sant Boi de Llobregat  Espluguesde Llobregat,U. Públ. CA,220.0,6322€,17-30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21042,"Infermeria ""Gimbernat""",UAB,Sant Cugat del Vallès,U. Públ. CA,200.0,7.430 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71016,Infermeria,URV,Tarragona,U. Públ.,93.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21041,Infermeria EUIT de Terrassa,UAB,Terrassa,U. Públ. CA,165.0,6.945 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71028,Infermeria,URV,Tortosa,U. Públ.,82.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91013,Infermeria,UVic-UCC,Vic,U. Priv.,150.0,6.380 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71084,Infermeria,URV,el Vendrell  Vilafranca delPenedès,U. Públ.,40.0,N/A,16-27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61044,Infermeria / Fisioteràpia (simultaneïtat),UdL,Lleida,U. Públ.,25.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21046,Informàtica i Serveis,UAB,Sant Cugat del Vallès,U. Públ. CA,50.0,4.660 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81058,Innovació i Seguretat Alimentària,UdG,Girona,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31106,Intel·ligència Artificial,UPC,Barcelona,U. Públ.,50.0,N/A,21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21139,Intel·ligència Artificial / Artificial Intelligence (docència en Anglès),UAB,Cerdanyola del Vallès,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10120,Investigació Privada (Títol propi  no oficial),UB,Barcelona,U. Públ.,120.0,1.380 €,17-22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11039,Lingüística,UB,Barcelona,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71072,Llengua i Literatura Catalanes,URV,Tarragona,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21136,Llengua i Literatura Espanyoles,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71073,Llengua i Literatura Hispàniques,URV,Tarragona,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41023,Llengües Aplicades,UPF,Barcelona,U. Públ.,60.0,N/A,21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41054,Llengües Aplicades / Traducció i Interpretació -Anglès- (simultaneïtat),UPF,Barcelona,U. Públ.,15.0,N/A,01-04-21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61051,Llengües Aplicades i Traducció / Estudis Anglesos (simultaneïtat),UdL,Lleida,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61058,Llengües Aplicades i Traducció / Filologia Catalana i Estudis Occitans(simultaneïtat),UdL,Lleida,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61080,Llengües Aplicades i Traducció / Filologia Hispànica (simultaneïtat),UdL,Lleida,U. Públ.,10.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11040,Llengües i Literatures Modernes,UB,Barcelona,U. Públ.,100.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11082,Llengües Romàniques i les seves Literatures,UB,Barcelona,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81064,"Logística Empresarial ""Mediterrani""",UdG,Barcelona,U. Públ. CA,50.0,7.215 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41048,"Logística i Negocis Marítims ""Tecnocampus""",UPF,Mataró,U. Públ. CA,45.0,5.990 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21048,Logopèdia,UAB,Cerdanyola del Vallès,U. Públ.,80.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71062,"Màrqueting ""ESIC""",URV,Barcelona,U. Públ. CA,95.0,8.800 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71074,"Màrqueting ""ESIC"" (docència en Anglès)",URV,Barcelona,U. Públ. CA,45.0,10.200 €,17-26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81051,"Màrqueting ""Mediterrani""",UdG,Barcelona,U. Públ. CA,70.0,6.495 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71079,"Màrqueting / Administració i Direcció d'Empreses ""ESIC"" (simultaneïtat)",URV,Reus  Barcelona,U. Públ. CA,10.0,4.712 €,20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71080,"Màrqueting / Administració i Direcció d'Empreses ""ESIC"" (simultaneïtat)",URV,Barcelona  Tortosa,U. Públ. CA,10.0,4.712 €,20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81062,"Màrqueting / Turisme ""Mediterrani"" (simultaneïtat)",UdG,Barcelona,U. Públ. CA,25.0,6.685 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61078,"Màrqueting i Comunicació Digital ""Centre Universitari EAE""",UdL,Barcelona,U. Públ. CA,90.0,8.800 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91032,Màrqueting i Comunicació Empresarial,UVic-UCC,Vic,U. Priv.,40.0,5.758 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41039,"Màrqueting i Comunitats Digitals ""Tecnocampus""",UPF,Mataró,U. Públ. CA,70.0,5.990 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41041,"Màrqueting i Comunitats Digitals / Administració d'Empreses i Gestió de laInnovació ""Tecnocampus"" (simultaneïtat)",UPF,Mataró,U. Públ. CA,60.0,6.170 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41062,"Màrqueting i Comunitats Digitals / Turisme i Gestió del Lleure""Tecnocampus"" (simultaneïtat)",UPF,Mataró,U. Públ. CA,30.0,6.800 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31132,"Màrqueting  Innovació i Tecnologia ""EUNCET"" (Campus 22@) (presencial)",UPC,Barcelona,U. Públ. CA,35.0,7.200 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31131,"Màrqueting  Innovació i Tecnologia ""EUNCET"" (Campus 22@)(semipresencial)",UPC,Barcelona,U. Públ. CA,35.0,6.600 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31134,"Màrqueting  Innovació i Tecnologia ""EUNCET"" (Campus Terrassa)(presencial)",UPC,Terrassa,U. Públ. CA,35.0,7.200 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31133,"Màrqueting  Innovació i Tecnologia ""EUNCET"" (Campus Terrassa)(semipresencial)",UPC,Terrassa,U. Públ. CA,35.0,6.600 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31129,"Màrqueting  Innovació i Tecnologia / Empresa  Innovació i Tecnologia""EUNCET"" (Campus 22@) (presencial) (simultaneïtat)",UPC,Barcelona,U. Públ. CA,35.0,7.200 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31130,"Màrqueting  Innovació i Tecnologia / Empresa  Innovació i Tecnologia""EUNCET"" (Campus Terrassa) (presencial) (simultaneïtat)",UPC,Terrassa,U. Públ. CA,35.0,7.200 €,04-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21122,Matemàtica Computacional i Analítica de Dades,UAB,Cerdanyola del Vallès,U. Públ.,40.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11041,Matemàtiques,UB,Barcelona,U. Públ.,70.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31040,Matemàtiques,UPC,Barcelona,U. Públ.,75.0,N/A,21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21003,Matemàtiques,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11066,Matemàtiques / Administració i Direcció d'Empreses (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11016,Matemàtiques / Enginyeria Informàtica (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11020,Matemàtiques / Física (simultaneïtat),UB,Barcelona,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21005,Matemàtiques / Física (simultaneïtat),UAB,Cerdanyola del Vallès,U. Públ.,20.0,N/A,04-16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11043,Medicina (Campus Clínic),UB,Barcelona,U. Públ.,200.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41058,Medicina,UPF,Barcelona,U. Públ.,64.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21079,Medicina,UAB,Cerdanyola del Vallès,U. Públ.,385.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81001,Medicina,UdG,Girona,U. Públ.,92.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11083,Medicina (Campus Bellvitge),UB,L'Hospitalet de Llobregat,U. Públ.,100.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61030,Medicina,UdL,Lleida,U. Públ.,132.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71019,Medicina,URV,Reus,U. Públ.,130.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91054,Medicina,UVic-UCC,Vic,U. Priv.,115.0,13.801 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21050,Microbiologia,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41049,"Mitjans Audiovisuals ""Tecnocampus""",UPF,Mataró,U. Públ. CA,85.0,6.460 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81079,"Moda ""ERAM""",UdG,Girona  Salt,U. Públ. CA,30.0,7.080 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91029,Multimèdia. Aplicacions i Videojocs,UVic-UCC,Vic,U. Priv.,40.0,6.058 €,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21051,Musicologia,UAB,Cerdanyola del Vallès,U. Públ.,60.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21150,Nanociència i Nanotecnologia,UAB,Cerdanyola del Vallès,U. Públ.,65.0,N/A,16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31045,Nàutica i Transport Marítim,UPC,Barcelona,U. Públ.,50.0,N/A,21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11102,"Negoci Digital i Innovació en Turisme ""CETT""",UB,Barcelona,U. Públ. CA,70.0,8.171 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11112,"Negoci Digital i Innovació en Turisme / Turisme ""CETT"" (simultaneïtat)",UB,Barcelona,U. Públ. CA,10.0,8.970 €,17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41024,"Negocis i Màrqueting Internacionals - Bachelor in International Business andMarketing ""ESCI""",UPF,Barcelona,U. Públ. CA,100.0,7.710 €,02-17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41063,"Negocis i Màrqueting Internacionals - Bachelor in International Business andMarketing ""ESCI"" (docència en anglès)",UPF,Barcelona,U. Públ. CA,50.0,7.710 €,02-17
