Ponderació de les matèries de modalitat de 2n de batxillerat per al'accés a la universitat a la preinscripció universitària a Catalunya,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
21079,Medicina,UAB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
41058,Medicina,UPF,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
61030,Medicina,UdL,CS,N/A,N/A,0 2,Di,uix,ècnic,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
81001,Medicina,UdG,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
71019,Medicina,URV,CS,N/A,N/A,0 2,Di,seny,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
91054,Medicina,UVic-UCC,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
21050,Microbiologia,UAB,C,N/A,N/A,0 2,Fí,ica,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
41049,"Mitjans Audiovisuals ""Tecnocampus""",UPF,CSJ,N/A,N/A,N/A,N/A,0 1,0 2,0 2,0 2,0 2,0 1,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,0 2,0 2,N/A,0 1,0 2,N/A,N/A,0 2
81079,"Moda ""ERAM""",UdG,AH,0 1,0 1,N/A,Fo,0am 2e,t0s  1A,tí0s t2ic,(Fon,m0e n2t,d0e  l2es,Arts),N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 1,0 1,N/A
91029,Multimèdia. Aplicacions i Videojocs,UVic-UCC,EA,N/A,N/A,N/A,Fu,0ci o1n,m0 e2n,d0e 2 l’,m0 p2r,s0a  2i,o0d 1el,de,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,0 2,0 2,N/A,0 1,0 2,N/A,N/A,N/A
21051,Musicologia,UAB,AH,0 2,0 2,N/A,N,goci (,cono,ia de,l'Emp,es0a )2,N/A,N/A,N/A,0 2,0 2,0 2,0 2,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A
21150,Nanociència i Nanotecnologia,UAB,C,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
31045,Nàutica i Transport Marítim,UPC,EA,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,N/A,0 2,N/A,N/A
Grau,N/A,Universitat,Branca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11102,"Negoci Digital i Innovació en Turisme ""CETT""",UB,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,N/A
11112,"Negoci Digital i Innovació en Turisme / Turisme ""CETT""(simultaneïtat)",UB,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,N/A
41024,"Negocis i Màrqueting Internacionals - Bachelor in InternationalBusiness and Marketing ""ESCI""",UPF,CSJ,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,N/A
41063,"Negocis i Màrqueting Internacionals - Bachelor in InternationalBusiness and Marketing ""ESCI"" (docència en anglès)",UPF,CSJ,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,N/A
11062,Nutrició Humana i Dietètica,UB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
41061,"Nutrició Humana i Dietètica ""Tecnocampus""",UPF,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
61031,Nutrició Humana i Dietètica,UdL,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
81081,"Nutrició Humana i Dietètica ""EUSES""",UdG,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
71044,Nutrició Humana i Dietètica,URV,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
91021,Nutrició Humana i Dietètica,UVic-UCC,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A
11075,Nutrició Humana i Dietètica / Farmàcia (Simultaneïtat),UB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
61057,Nutrició Humana i Dietètica / Fisioteràpia (Simultaneïtat),UdL,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,0 2,N/A
11044,Odontologia,UB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
91061,Odontologia (Campus Medicina  Vic),UVic-UCC,CS,N/A,N/A,0 2,A,àlisi,usic,l,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
31105,Òptica i Optometria,UPC,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
31098,Paisatgisme,UPC,EA,N/A,N/A,0 2,Ar,s0 E 2s,è0n i2q,es,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11045,Pedagogia,UB,CSJ,0 1,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A,0 1,0 2,N/A,0 1,0 2,0 2,N/A,N/A,N/A,0 1,0 2,0 2,N/A,N/A,0 1,N/A,0 2,N/A
21052,Pedagogia,UAB,CSJ,0 1,0 1,N/A,0 B2i,logi,N/A,N/A,N/A,N/A,0 1,0 2,N/A,0 1,0 2,0 2,N/A,N/A,N/A,0 1,0 2,0 2,N/A,N/A,0 1,N/A,0 2,N/A
81043,Pedagogia,UdG,CSJ,0 1,0 1,N/A,0 2,N/A,N/A,N/A,N/A,N/A,0 1,0 2,N/A,0 1,0 2,0 2,N/A,N/A,N/A,0 1,0 2,0 2,N/A,N/A,0 1,N/A,0 2,N/A
71020,Pedagogia,URV,CSJ,0 1,0 1,N/A,Ci0 2,ncie,Gen,rals,N/A,N/A,0 1,0 2,N/A,0 1,0 2,0 2,N/A,N/A,N/A,0 1,0 2,0 2,N/A,N/A,0 1,N/A,0 2,N/A
21096,Periodisme,UAB,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,0 2,0 2
41025,Periodisme,UPF,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,0 2,0 2
71021,Periodisme,URV,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,0 2,0 2
91014,Periodisme,UVic-UCC,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,0 2,0 2,N/A,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,0 2,0 2
71045,Pilot d'Aviació Comercial i Operacions Aèries,URV,EA,N/A,N/A,0 1,Di,seny,0 2,N/A,0 2,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 1,0 2,N/A,0 2,N/A,N/A
11046,Podologia,UB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
91045,Podologia (Campus Manresa),UVic-UCC,CS,N/A,N/A,0 2,Fí,ica,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A
21054,Prevenció i Seguretat Integral,UAB,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
21113,Prevenció i Seguretat Integral (En Xarxa),UAB,CSJ,N/A,N/A,N/A,Fo,ame,ts A,tístic,(Fon,ment,d0e  l2es,Arts),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
11111,Producció de Música i So per a la Indústria de l'Entreteniment,UB,AH,0 2,0 2,N/A,N/A,N/A,N/A,0 1,0 2,0 2,0 2,N/A,N/A,N/A,N/A,N/A,0 1,N/A,N/A,N/A,0 2,0 2,N/A,0 1,0 2,0 1,N/A,N/A
11047,Psicologia,UB,CS,N/A,N/A,0 2,N,goci (,cono,ia de,l'E0m 1p,esa),0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
21081,Psicologia,UAB,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 1,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
61020,Psicologia,UdL,CS,N/A,N/A,0 2,G,ograf,a,N/A,0 1,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
81033,Psicologia,UdG,CS,N/A,N/A,0 2,G,ologi,i Ci,ncies,A0m 1b,ental,(0C i1èn,ies d,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
71022,Psicologia,URV,CS,N/A,N/A,0 2,la,erra i,edi A,bien,) 0 1,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
91022,Psicologia,UVic-UCC,CS,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 1,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,N/A,N/A,0 1,N/A
Grau,N/A,Universitat,Branca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11093,"Publicitat  Relacions Públiques i Màrqueting ""ESRP""",UB,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
21097,Publicitat i Relacions Públiques,UAB,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
41004,Publicitat i Relacions Públiques,UPF,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
81002,Publicitat i Relacions Públiques,UdG,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
71023,Publicitat i Relacions Públiques,URV,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
91015,Publicitat i Relacions Públiques,UVic-UCC,CSJ,N/A,N/A,N/A,0 2,N/A,N/A,0 2,N/A,0 1,0 2,0 1,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
81077,Publicitat i Relacions Públiques / Turisme (simultaneïtat),UdG,CSJ,0 1,0 1,N/A,0 2,N/A,N/A,0 2,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,0 2,0 2,N/A,0 2,0 2,N/A,N/A,0 2,N/A,N/A,0 2
11049,Química,UB,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
21082,Química,UAB,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
81034,Química,UdG,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
71024,Química,URV,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
71066,Química (Docència en Anglès),URV,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
11095,Química / Administració i Direcció d'Empreses (Simultaneïtat),UB,CSJ,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,N/A
21100,Química / Física (Simultaneïtat),UAB,C,N/A,N/A,0 1,N/A,N/A,0 1,N/A,0 2,N/A,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 1,N/A,N/A,N/A,N/A
21123,Relacions Internacionals,UAB,CSJ,N/A,N/A,0 1,N/A,0 1,N/A,0 1,0 1,0 1,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,N/A,0 2,N/A
21145,Relacions Internacionals / Dret (Simultaneïtat),UAB,CSJ,N/A,N/A,0 1,N/A,0 1,N/A,0 1,0 1,0 1,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,N/A,0 2,N/A
11050,Relacions Laborals,UB,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
21055,Relacions Laborals,UAB,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
41026,Relacions Laborals,UPF,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
21109,Relacions Laborals / Dret (Simultaneïtat),UAB,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
71082,Relacions Laborals i Recursos Humans,URV,CSJ,N/A,N/A,0 1,Bi,logi,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
61033,Relacions Laborals i Recursos Humans,UdL,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
71083,Relacions Laborals i Recursos Humans / Dret (Simultaneïtat),URV,CSJ,N/A,N/A,0 1,Ci,ncie,Gen,rals,N/A,N/A,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
11076,Seguretat,UB,CSJ,N/A,N/A,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2,0 1,N/A,0 1,0 1,0 1,N/A,N/A,N/A,0 2,0 2,0 1,0 2,0 2,N/A,0 2,N/A
11063,Sociologia,UB,CSJ,N/A,N/A,0 1,Di,u0i x1,rtísti,0 1,0 1,0 1,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,N/A,0 2,N/A
21056,Sociologia,UAB,CSJ,N/A,N/A,0 1,N/A,0 1,N/A,0 1,0 1,0 1,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,N/A,0 2,N/A
11090,Sociologia / Administració i Direcció d'Empreses (Simultaneïtat),UB,CSJ,N/A,N/A,0 2,Di,uix0 1,ècnic,0 1,0 2,0 1,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,0 2,N/A,0 1,N/A,0 2,N/A
21125,Sociologia / Ciència Política i Gestió Pública (Simultaneïtat),UAB,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 1,0 2,0 2,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 2,N/A
21129,Sociologia / Estadística Aplicada (Simultaneïtat),UAB,C- CSJ,N/A,N/A,0 2,N/A,0 1,N/A,0 1,0 1,0 1,0 2,0 2,0 1,N/A,0 1,0 2,0 1,N/A,N/A,N/A,0 2,0 2,0 1,N/A,0 1,N/A,0 2,N/A
91915,Tecnologies Industrials amb Anàlisi Econòmica  Grau en + MàsterUniversitari en Enginyeria Industrial (PARS: Enginyer/a Industrial ambAnàlisi Econòmica) (docència en Anglès),UPC / UPF,EA,N/A,N/A,N/A,Fí,ica,N/A,N/A,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,N/A,N/A,N/A,N/A,N/A
31038,Tecnologies Marines,UPC,EA,N/A,N/A,N/A,Fo,ame,t0s  2A,tístic,0(F o2n,ment,de les,Arts),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,N/A,0 2,0 2,N/A,0 2,N/A,N/A
21057,Teràpia Ocupacional EUIT de Terrassa,UAB,CS,N/A,N/A,0 2,Fu,cion,men,de l’,m0 p1r,sa i,odel,0d e2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
91016,Teràpia Ocupacional (presencial / semipresencial),UVic-UCC,CS,N/A,N/A,0 2,N,goci (,cono,ia de,l'E0m 1p,esa),N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
21058,Traducció i Interpretació - Alemany,UAB,AH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
41040,Traducció i Interpretació - Alemany / Francès / Llengua deSignes Catalana -,UPF,AH,N/A,N/A,N/A,G,ologi,i Ci,ncies,Amb,ental,(Cièn,ies d,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
Grau,N/A,Universitat,Branca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21064,Traducció i Interpretació - Anglès,UAB,AH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
41006,Traducció i Interpretació - Anglès,UPF,AH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
41054,Traducció i Interpretació - Anglès - / Llengües Aplicades(Simultaneïtat),UPF,AH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
21065,Traducció i Interpretació - Francès,UAB,AH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,0 2,0 2,0 1,N/A,N/A,N/A,N/A,0 1,N/A,0 2,0 2
11051,Treball Social,UB,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 1,N/A
61034,Treball Social,UdL,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 1,N/A
81044,Treball Social,UdG,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 1,N/A
71026,Treball Social,URV,CSJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,0 2,N/A,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,0 1,N/A
11011,"Turisme ""CETT""",UB,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
11086,"Turisme ""CETT"" (Docència en Anglès)",UB,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
21059,Turisme,UAB,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
21114,Turisme (Docència en Anglès),UAB,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
61021,Turisme,UdL,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
81039,Turisme,UdG,CSJ,0 1,0 1,N/A,N/A,N/A,N/A,N/A,N/A,0 2,0 2,0 2,N/A,N/A,0 2,0 2,0 2,N/A,N/A,N/A,0 2,0 2,N/A,N/A,N/A,N/A,N/A,N/A
